player_id,team_id,league_id,pitching_ratings_overall_stuff,pitching_ratings_overall_control,pitching_ratings_overall_movement,pitching_ratings_overall_balk,pitching_ratings_overall_hp,pitching_ratings_overall_wild_pitch,pitching_ratings_vsr_stuff,pitching_ratings_vsr_control,pitching_ratings_vsr_movement,pitching_ratings_vsr_balk,pitching_ratings_vsr_hp,pitching_ratings_vsr_wild_pitch,pitching_ratings_vsl_stuff,pitching_ratings_vsl_control,pitching_ratings_vsl_movement,pitching_ratings_vsl_balk,pitching_ratings_vsl_hp,pitching_ratings_vsl_wild_pitch,pitching_ratings_talent_stuff,pitching_ratings_talent_control,pitching_ratings_talent_movement,pitching_ratings_talent_balk,pitching_ratings_talent_hp,pitching_ratings_talent_wild_pitch,pitching_ratings_pitches_fastball,pitching_ratings_pitches_slider,pitching_ratings_pitches_curveball,pitching_ratings_pitches_screwball,pitching_ratings_pitches_forkball,pitching_ratings_pitches_changeup,pitching_ratings_pitches_sinker,pitching_ratings_pitches_splitter,pitching_ratings_pitches_knuckleball,pitching_ratings_pitches_cutter,pitching_ratings_pitches_circlechange,pitching_ratings_pitches_knucklecurve,pitching_ratings_pitches_talent_fastball,pitching_ratings_pitches_talent_slider,pitching_ratings_pitches_talent_curveball,pitching_ratings_pitches_talent_screwball,pitching_ratings_pitches_talent_forkball,pitching_ratings_pitches_talent_changeup,pitching_ratings_pitches_talent_sinker,pitching_ratings_pitches_talent_splitter,pitching_ratings_pitches_talent_knuckleball,pitching_ratings_pitches_talent_cutter,pitching_ratings_pitches_talent_circlechange,pitching_ratings_pitches_talent_knucklecurve,pitching_ratings_misc_velocity,pitching_ratings_misc_stamina,pitching_ratings_misc_ground_fly,pitching_ratings_misc_hold
112,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,28
113,0,0,36,25,83,0,0,0,36,25,82,0,0,0,38,26,83,0,0,0,78,74,141,0,5,0,55,0,22,0,0,3,61,0,0,0,0,0,74,0,80,0,0,50,103,0,0,0,0,0,9,19,51,154
114,0,0,43,25,82,0,0,0,43,26,82,0,0,0,43,24,82,0,0,0,87,92,141,0,3,0,60,0,21,0,0,1,63,0,0,0,0,0,89,0,88,0,0,55,103,0,0,0,0,0,10,6,55,58
115,0,0,6,7,75,10,15,30,6,7,75,10,15,30,6,7,74,10,15,30,6,7,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,0
116,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,155
117,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,14
118,0,0,46,25,75,0,0,0,46,25,75,0,0,0,46,25,75,0,0,0,61,108,115,0,0,0,66,0,34,0,0,0,0,0,0,0,0,0,76,0,57,0,0,0,0,0,0,0,0,0,10,12,49,54
119,0,0,12,1,75,10,15,30,12,1,74,10,15,30,12,1,76,10,15,30,18,1,75,0,7,0,18,0,7,0,0,0,0,0,0,0,0,0,25,0,20,0,0,0,0,0,0,0,0,0,3,11,33,131
120,0,0,77,84,110,0,5,6,76,83,109,0,5,6,79,88,111,0,5,6,90,84,110,0,7,0,83,0,77,0,0,61,0,0,0,0,0,0,91,0,99,0,0,81,0,0,0,0,0,0,7,21,59,124
121,0,0,46,25,75,0,0,0,46,26,75,0,0,0,46,24,75,0,0,0,61,137,129,0,4,0,62,0,36,0,0,0,0,0,0,0,0,0,72,0,60,0,0,0,0,0,0,0,0,0,9,18,49,174
122,0,0,33,22,75,0,0,0,34,22,75,0,0,0,32,21,75,0,0,0,47,125,166,0,3,0,60,0,21,21,0,0,0,0,0,0,0,0,72,0,48,38,0,0,0,0,0,0,0,0,10,199,46,52
123,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,60
124,0,0,46,25,75,0,0,0,47,26,76,0,0,0,44,24,75,0,0,0,74,84,115,0,8,0,62,0,36,0,0,0,0,0,0,0,0,0,81,0,81,0,0,0,0,0,0,0,0,0,9,13,48,145
125,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,57
126,0,0,35,22,75,0,0,0,35,22,75,0,0,0,35,22,75,0,0,0,65,137,138,0,2,0,54,28,19,0,0,1,0,0,0,0,0,19,81,46,53,0,0,58,0,0,0,0,0,29,9,184,46,165
127,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,79
128,0,0,40,25,82,0,0,0,41,26,83,0,0,0,39,24,82,0,0,0,86,89,132,0,5,0,56,0,21,0,0,3,61,0,0,0,0,0,85,0,90,0,0,59,98,0,0,0,0,0,9,9,54,137
129,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,79
130,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,115
131,0,0,60,6,53,10,15,30,60,6,53,10,15,30,59,6,53,10,15,30,60,6,75,0,0,0,0,0,0,0,0,3,79,0,0,0,0,0,1,0,0,0,0,3,87,0,0,0,0,0,19,7,40,0
132,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,71
133,0,0,33,22,83,0,0,0,33,22,83,0,0,0,33,21,82,0,0,0,62,168,169,0,2,0,0,0,28,23,0,9,64,0,0,0,0,0,0,0,64,40,0,44,115,0,0,0,0,0,9,220,48,58
134,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,148
135,0,0,63,96,142,0,2,2,64,97,143,0,2,2,62,95,141,0,2,2,69,96,143,0,4,0,62,44,29,0,0,0,94,0,0,64,0,0,67,50,34,0,0,0,99,0,0,66,0,0,8,9,51,28
136,0,0,6,2,69,10,15,30,6,2,69,10,15,30,6,2,69,10,15,30,6,3,72,0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,31,52,0
137,0,0,6,3,71,10,15,30,6,3,71,10,15,30,6,3,71,10,15,30,6,3,73,0,7,0,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,1,48,0
138,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,128
139,0,0,36,25,82,0,0,0,36,26,83,0,0,0,36,24,82,0,0,0,70,130,146,0,1,0,55,0,22,0,0,3,61,0,0,0,0,0,71,0,69,0,0,42,102,0,0,0,0,0,9,8,50,55
140,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,74,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,148
141,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,143
142,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,85
143,0,0,46,25,75,0,0,0,47,26,75,0,0,0,45,24,74,0,0,0,91,76,90,0,3,0,66,0,23,0,0,1,0,0,0,59,0,0,89,0,93,0,0,58,0,0,0,92,0,0,11,24,50,95
144,0,0,48,25,75,0,0,0,47,25,75,0,0,0,50,25,75,0,0,0,103,102,148,0,2,0,66,34,0,0,0,0,0,0,0,0,0,0,107,118,0,0,0,0,0,0,0,0,0,0,11,14,50,167
145,0,0,6,4,72,10,15,30,6,4,72,10,15,30,6,4,72,10,15,30,6,5,73,0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,1,51,0
146,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,64
147,0,0,6,2,75,10,15,30,6,2,75,10,15,30,6,2,74,10,15,30,6,2,75,0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,1,48,0
148,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,78
149,0,0,37,22,75,0,0,0,37,22,75,0,0,0,39,22,75,0,0,0,69,100,161,0,5,0,54,28,19,0,0,0,0,0,0,51,0,0,83,61,68,0,0,0,0,0,0,80,0,0,9,80,43,118
150,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,138
151,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,74,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,60
152,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,125
153,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,82
154,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,130
155,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,113
156,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,173
157,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,101
158,0,0,33,22,75,0,0,0,33,22,75,0,0,0,33,21,74,0,0,0,79,106,167,0,3,0,54,28,19,0,0,1,0,0,0,0,0,0,94,87,70,0,0,40,0,0,0,0,0,0,9,186,50,7
159,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,79
160,0,0,45,25,75,0,0,0,45,26,75,0,0,0,45,24,74,0,0,0,106,71,157,0,5,0,0,44,0,0,0,0,0,64,0,0,0,0,0,124,0,0,0,0,0,119,0,0,0,0,11,12,45,108
161,0,0,9,1,75,10,15,30,9,1,75,10,15,30,9,1,74,10,15,30,33,89,130,0,6,0,18,0,0,0,0,1,0,0,0,0,0,0,36,0,0,0,0,52,0,0,0,0,0,0,3,24,40,11
162,0,0,44,25,75,0,0,0,44,25,75,0,0,0,44,25,75,0,0,0,90,109,152,0,1,0,66,0,23,0,0,1,0,0,0,0,0,0,104,0,87,0,0,62,0,0,0,0,0,0,11,16,47,103
163,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,74,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,65
164,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,89
165,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,70
166,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,115
167,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,22
168,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,47
169,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,125
170,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,74
171,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,139
172,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,27
173,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,159
174,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,52
175,0,0,45,25,75,0,0,0,44,25,75,0,0,0,47,26,76,0,0,0,83,87,115,0,3,0,0,0,40,0,0,0,0,0,0,61,0,0,0,0,96,0,0,0,0,0,0,92,0,0,9,11,48,122
176,0,0,14,1,75,10,15,30,14,1,75,10,15,30,14,1,74,10,15,30,14,1,75,0,0,0,18,0,0,0,0,0,0,27,0,0,0,0,18,0,0,0,0,0,0,27,0,0,0,0,3,24,40,60
177,0,0,42,25,75,0,0,0,44,25,75,0,0,0,41,25,74,0,0,0,42,140,160,0,6,0,59,0,27,0,0,9,0,0,0,0,0,0,59,0,27,0,0,9,0,0,0,0,0,0,9,24,42,157
178,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,69
179,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,160
180,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,151
181,0,0,64,45,79,5,9,6,63,44,79,5,9,6,67,47,80,5,9,6,116,45,89,0,4,0,74,0,62,0,0,23,0,0,0,0,0,0,117,0,124,0,0,105,0,0,0,0,0,0,8,15,48,182
182,0,0,88,110,98,0,9,6,89,111,99,0,9,6,86,109,98,0,9,6,94,110,98,0,7,0,89,103,0,0,0,0,0,0,0,0,0,0,96,110,0,0,0,0,0,0,0,0,0,0,9,13,45,136
183,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,183
184,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,138
185,0,0,116,88,127,0,7,6,118,90,128,0,7,6,113,86,125,0,7,6,116,91,127,0,6,0,0,0,144,0,0,0,118,0,0,0,0,0,0,0,144,0,0,0,118,0,0,0,0,0,9,11,51,36
186,0,0,45,25,75,0,0,0,47,26,75,0,0,0,44,24,74,0,0,0,75,90,138,0,2,0,61,31,0,0,0,0,0,0,0,0,0,0,84,79,0,0,0,0,0,0,0,0,0,0,10,21,50,114
187,0,0,3,5,68,10,15,30,3,5,68,10,15,30,3,5,68,10,15,30,3,10,70,0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,1,49,0
188,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,74,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,147
189,0,0,6,2,62,10,15,30,6,2,62,10,15,30,6,2,62,10,15,30,6,2,71,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,47,0
190,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,44
191,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,45
192,0,0,13,1,75,10,15,30,13,1,74,10,15,30,13,1,76,10,15,30,40,1,75,0,7,0,18,10,0,0,0,0,0,0,0,0,0,0,42,63,0,0,0,0,0,0,0,0,0,0,3,21,33,122
193,0,0,6,1,55,10,15,30,6,1,55,10,15,30,6,1,55,10,15,30,6,6,63,0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,1,41,0
194,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,188
195,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,70
196,0,0,43,25,75,0,0,0,45,25,75,0,0,0,42,25,75,0,0,0,55,47,75,0,7,0,0,0,50,0,61,0,0,0,0,0,0,0,0,0,64,0,67,0,0,0,0,0,0,0,8,11,46,122
197,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,98
198,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,104
199,0,0,45,25,82,0,0,0,45,26,83,0,0,0,45,24,82,0,0,0,91,140,112,0,5,0,0,0,38,0,0,0,69,0,0,0,0,0,0,0,105,0,0,0,102,0,0,0,0,0,10,15,50,9
200,0,0,45,25,83,0,0,0,44,25,82,0,0,0,47,26,83,0,0,0,58,92,123,0,6,0,0,0,38,0,0,0,69,0,0,0,0,0,0,0,57,0,0,0,91,0,0,0,0,0,10,13,48,125
201,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,143
202,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,42
203,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,128
204,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,127
205,0,0,33,22,75,0,0,0,33,21,74,0,0,0,35,23,76,0,0,0,41,168,154,0,2,0,66,0,40,0,0,22,0,0,0,0,0,0,70,0,50,0,0,33,0,0,0,0,0,0,10,220,38,181
206,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,115
207,0,0,6,7,75,10,15,30,6,7,75,10,15,30,6,7,75,10,15,30,6,7,75,0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,1,49,0
208,0,0,6,5,75,10,15,30,6,5,75,10,15,30,6,5,75,10,15,30,6,5,75,0,7,0,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,1,52,0
209,0,0,58,25,82,0,0,0,59,25,82,0,0,0,57,25,82,0,0,0,104,97,155,0,6,0,84,0,29,0,0,0,75,0,0,0,0,0,123,0,94,0,0,0,123,0,0,0,0,0,14,17,52,47
210,0,0,92,83,76,3,10,0,91,82,76,3,10,0,96,85,77,3,10,0,92,83,76,0,7,0,89,112,0,0,0,0,0,0,0,0,0,0,90,112,0,0,0,0,0,0,0,0,0,0,8,22,49,118
211,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,115
212,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,4
213,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,138
214,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,134
215,0,0,43,25,82,0,0,0,44,26,83,0,0,0,42,24,82,0,0,0,67,96,167,0,9,0,60,0,21,0,0,1,63,0,0,0,0,0,74,0,62,0,0,34,110,0,0,0,0,0,10,1,47,19
216,0,0,93,120,96,0,5,1,92,118,95,0,5,1,97,124,97,0,5,1,93,120,96,0,3,0,109,63,74,0,0,82,0,0,0,0,0,0,109,63,74,0,0,82,0,0,0,0,0,0,12,7,57,165
217,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,20
218,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,110
219,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,88
220,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,136
221,0,0,6,1,74,10,15,30,6,1,74,10,15,30,6,1,74,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,0
222,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,144
223,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,100
224,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,74,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,55
225,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,103
226,0,0,33,22,75,0,0,0,33,22,75,0,0,0,33,21,74,0,0,0,78,121,157,0,3,0,63,0,25,0,0,4,0,0,0,0,0,0,101,0,90,0,0,67,0,0,0,0,0,0,10,204,40,70
227,0,0,43,25,82,0,0,0,43,25,82,0,0,0,45,26,83,0,0,0,43,125,170,0,13,0,60,0,21,0,0,0,63,0,0,0,0,0,60,0,21,0,0,0,98,0,0,0,0,0,10,24,49,130
228,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,140
229,0,0,43,25,82,0,0,0,43,25,82,0,0,0,43,25,82,0,0,0,63,108,152,0,6,0,60,0,21,0,0,1,63,0,0,0,0,0,74,0,53,0,0,27,99,0,0,0,0,0,10,6,57,47
230,0,0,45,25,83,0,0,0,45,26,83,0,0,0,45,24,82,0,0,0,87,59,123,0,11,0,0,0,38,0,0,0,69,0,0,0,0,0,0,0,99,0,0,0,104,0,0,0,0,0,10,24,46,84
